timestamp,speed_bin,position_bin,k_anonymity,l_diversity,delta_presence
2024-08-22 09:30:10,0.5,"(10.0, 0.0)",2,2,2
2024-08-22 09:30:10,0.0,"(20.0, 20.0)",10,3,10
2024-08-22 09:30:10,1.0,"(50.0, 40.0)",3,1,3
2024-08-22 09:30:10,0.5,"(30.0, 30.0)",1,1,1
2024-08-22 09:30:10,0.5,"(10.0, 40.0)",1,1,1
2024-08-22 09:30:10,0.0,"(0.0, 50.0)",5,3,5
2024-08-22 09:30:10,1.0,"(30.0, 10.0)",5,3,5
2024-08-22 09:30:10,0.0,"(50.0, 50.0)",1,1,1
2024-08-22 09:30:10,1.0,"(10.0, 10.0)",5,3,5
2024-08-22 09:30:10,0.0,"(20.0, 10.0)",10,4,10
2024-08-22 09:30:10,1.0,"(10.0, 50.0)",2,1,2
